1,100,0,0,0.1231906854295201,0.10179506575024838,0.11087513536512124,0.07861833162877596,52.28000000000004,54.67,56.19,45.98,7.170000000000016,11.72999999999999,-18.900000000000006,69.70828433075873,0.19153065283712678,0.22313725490196035,3
1,100,0,1,0.0690293695602464,0.0679256292185471,0.05703773528557514,0.04126997407799626,58.20666666666664,71.24,52.74,50.64,39.099999999999994,-16.39999999999999,-22.69999999999999,82.37930830711873,0.29523838567303406,0.2793725490196075,3
1,100,0,2,0.08951472387226621,0.07725407408361608,0.07972676491553765,0.06910432665321702,67.94333333333331,77.82,66.5,59.51,29.629999999999995,-4.329999999999984,-25.299999999999997,27.687959704930243,0.2435682912758064,0.3067450980392153,3
1,100,0,3,0.12815470531391573,0.09299903427734428,0.09449620299922883,0.07069395967044592,71.57666666666668,75.09,77.75,61.89,10.54000000000002,18.519999999999982,-29.060000000000002,68.52490962306419,0.2123786799259872,0.3072941176470584,3
1,100,0,4,0.164344326197305,0.14743941113915604,0.13239115558072367,0.1099603617436664,95.29333333333332,94.22,98.36,93.3,-3.219999999999999,9.200000000000017,-5.97999999999999,142.7024365959118,0.10603432803599605,0.39199999999999996,3
1,100,0,5,0.08148882134682618,0.12740627579265767,0.054376179611604826,0.08695654586528025,228.14333333333343,226.74,226.44,231.25,-4.2099999999999795,-5.110000000000014,9.319999999999993,147.51912210338682,0.032024469515476606,0.9069411764705881,3
1,100,0,6,0.00013024864456713783,0.0006684957428465818,0.0002190519120666939,0.0007644475829347184,254.95666666666668,254.97,254.99,254.91,0.040000000000020464,0.10000000000002274,-0.1400000000000432,6.0,0.000392465647676392,0.9999607843137255,3
1,100,0,7,0.0026170261078594815,0.009830706275807111,0.0031187753794577775,0.011522758927301872,254.4633333333333,254.44,254.45,254.5,-0.06999999999999318,-0.040000000000020464,0.11000000000001364,9.500000000000002,0.0006085123204520163,0.9982352941176473,3
1,100,0,8,0.004783941269865556,0.014951911165288538,0.005739529834186838,0.014923521284505165,253.96,253.83,253.87,254.18,-0.38999999999998636,-0.2699999999999818,0.6599999999999682,53.52,0.0021745759007456883,0.9970196078431371,3
1,100,0,9,0.03889152270400317,0.08143664340847312,0.045205091149665075,0.09043523692637341,242.6966666666666,240.83,243.11,244.15,-5.599999999999966,1.240000000000009,4.359999999999957,79.08173179761417,0.017056818729601395,0.9580784313725491,3
1,100,0,10,0.12708801758908855,0.12374237357919536,0.14916922704164864,0.12740312581538088,140.56666666666678,136.28,145.33,140.09,-12.860000000000014,14.29000000000002,-1.4300000000000068,135.77602666940905,0.07731478120585679,0.5704313725490198,3
1,100,0,11,0.2094190542053705,0.2296568335052738,0.13222010607626777,0.1433358553594502,132.5033333333334,130.6,137.11,129.8,-5.710000000000036,13.82000000000005,-8.110000000000014,130.92665495708133,0.0858896983345037,0.5398431372549017,3
1,100,0,12,0.1763814046113258,0.13205825374497157,0.10191461324886449,0.11499773611122971,50.48333333333334,55.92,53.62,41.91,16.310000000000002,9.409999999999997,-25.72,62.98123756404744,0.24947482525875067,0.22399999999999978,3
1,100,0,13,0.14577804947595932,0.12358723098008972,0.13382614738348078,0.11533346066190953,86.23333333333332,92.24,89.38,77.08,18.02000000000001,9.439999999999998,-27.460000000000008,71.10999222200249,0.20688285516249327,0.3689019607843134,3
1,100,0,14,0.11182814353317606,0.12007442415405847,0.14866184189769407,0.14086464515923258,171.61333333333326,171.0,173.31,170.53,-1.8400000000000318,5.090000000000032,-3.25,114.21729574347216,0.050071800223764014,0.6860392156862748,3
1,100,0,15,0.19226405738006727,0.18437748070390853,0.15260530851191362,0.15797102329422164,147.55666666666664,145.86,149.44,147.37,-5.089999999999975,5.649999999999977,-0.5600000000000023,147.61622279681103,0.06402579139940494,0.5954901960784315,3
1,100,0,16,0.12153222190404078,0.10248314991952856,0.08923399435007773,0.09036109468941585,152.66333333333338,156.78,157.67,143.54,12.350000000000023,15.019999999999982,-27.370000000000005,99.28768875640108,0.14358921180170564,0.6294901960784314,3
1,100,0,17,0.20478768248165266,0.1972702476972241,0.15387007909789902,0.16415954769941973,159.22666666666666,159.88,155.17,162.63,1.9600000000000364,-12.170000000000016,10.210000000000036,197.83463353825832,0.11572891792456541,0.6563137254901957,3
1,100,0,18,0.21632835284306282,0.16312867997367886,0.26388004622473626,0.20072302931187233,124.16666666666666,128.13,120.41,123.96,11.889999999999986,-11.269999999999982,-0.6200000000000045,163.81211734124017,0.1314899765389748,0.5192549019607843,3
1,100,0,19,0.1284340659384571,0.16706087846212744,0.1772757392043057,0.18605500921553736,205.63333333333335,203.41,203.3,210.19,-6.670000000000016,-7.0,13.669999999999959,151.3916387248945,0.06354742795468009,0.8311372549019608,3
1,100,0,20,0.31474309770965186,0.3565257443760064,0.20574846643169514,0.20674847690259487,138.03333333333336,136.76,137.25,140.09,-3.82000000000005,-2.3500000000000227,6.170000000000016,165.38004378697627,0.10677994422336211,0.5630980392156864,3
1,100,0,21,0.22563788532109613,0.12566363731040023,0.29497998098821604,0.20250551795397329,106.37666666666674,111.03,106.23,101.87,13.95999999999998,-0.4399999999999977,-13.519999999999982,103.58370002437478,0.1503654936055024,0.445686274509804,3
1,100,0,22,0.15393305986639316,0.1734330406685394,0.23066387793128562,0.1897512445739491,191.27666666666667,187.12,187.03,199.68,-12.470000000000027,-12.740000000000009,25.210000000000036,207.42389276347643,0.09318576979977465,0.7859999999999998,3
1,100,0,23,0.022320116810809903,0.03628398100885129,0.14078833894243767,0.18779730238930603,235.06333333333333,231.8,233.6,239.79,-9.789999999999964,-4.390000000000043,14.180000000000007,106.52684043757951,0.04383388945530955,0.9412156862745094,3
1,100,0,24,0.13266056535979118,0.160289140453677,0.18870857189781212,0.19160736913705778,213.6733333333333,209.28,212.04,219.7,-13.180000000000007,-4.900000000000034,18.079999999999984,163.18687627611308,0.0651280483979164,0.8648235294117641,3
1,100,0,25,0.16469238274379677,0.16146232675087288,0.09173789265114045,0.103676078519837,114.10999999999999,119.92,115.76,106.65,17.42999999999998,4.950000000000017,-22.379999999999995,81.26446936455308,0.19403028924386181,0.4786666666666665,3
1,100,0,26,0.19833249712829296,0.2312970624731586,0.1020290925694327,0.10406963616536061,163.6633333333333,161.43,160.58,168.98,-6.699999999999989,-9.249999999999943,15.949999999999989,189.50999672599508,0.09315316017936598,0.6669019607843135,3
1,100,0,27,0.049699193258530665,0.09713687694676655,0.08144122798463077,0.14519747965555743,237.98999999999987,236.18,238.06,239.73,-5.42999999999995,0.21000000000003638,5.21999999999997,103.65269568330443,0.022343987795980486,0.9424705882352938,3
1,100,0,28,0.027745785981676842,0.05871050282802586,0.03530570699819797,0.06774072461567877,244.56999999999994,243.58,245.27,244.86,-2.9699999999999704,2.099999999999966,0.8700000000000045,83.17555689408631,0.010720762102283607,0.9635686274509803,3
1,100,0,29,0.10598909593206061,0.09894429908464454,0.10151230558649564,0.09046271256520078,196.97333333333333,194.72,201.3,194.9,-6.760000000000048,12.980000000000018,-6.21999999999997,137.1198658498899,0.05662269609963844,0.7929803921568621,3
1,100,0,30,0.10672554853538302,0.10224520579913507,0.08958349178574924,0.09136260968071466,210.83666666666676,208.98,213.06,210.47,-5.569999999999993,6.670000000000016,-1.099999999999966,160.75863776574303,0.04367406745916398,0.8449803921568622,3
1,100,0,31,0.09363854935745768,0.0869505063657664,0.10327898474853894,0.08363255565158591,186.63333333333335,184.61,191.78,183.51,-6.069999999999936,15.439999999999998,-9.370000000000005,118.44700794303733,0.05783595361422421,0.7542352941176469,3
1,100,0,32,0.1286079028091904,0.11465201759161495,0.0902758165509009,0.0926067098710166,203.76333333333335,201.07,205.05,205.17,-8.080000000000041,3.8600000000000136,4.21999999999997,173.64685647685647,0.0362518181980311,0.8140392156862738,3
1,100,0,33,0.0388683032354741,0.061131956709087734,0.020431726529671797,0.03212390556784568,246.62999999999982,246.01,246.02,247.86,-1.8600000000000136,-1.829999999999984,3.6900000000000546,130.82159340659342,0.010036544194160333,0.9725882352941175,3
1,100,0,34,0.03556723132652527,0.047123441076951975,0.017652825413418297,0.02892463575500223,249.21333333333328,248.56,248.52,250.56,-1.9600000000000364,-2.079999999999984,4.039999999999964,153.10142857142858,0.010172878298190196,0.9828235294117645,3
1,100,0,35,0.15285228613889107,0.1880602166243403,0.06689202308565166,0.061377192869808014,84.8266666666667,93.16,78.62,82.7,25.0,-18.620000000000005,-6.3799999999999955,245.5241886093872,0.20014026736745624,0.3703921568627447,3
1,100,0,36,0.11467985868778179,0.11477082929293198,0.11127698926660942,0.07990602686802367,68.54666666666667,73.96,63.77,67.91,16.23999999999998,-14.329999999999998,-1.9099999999999966,195.01667976091446,0.163329503458999,0.2958039215686271,3
1,100,0,37,0.10421589274979645,0.10005766235978496,0.18001583591216372,0.18752395228901494,193.21000000000004,188.82,189.47,201.34,-13.170000000000016,-11.21999999999997,24.390000000000043,204.67156152252383,0.0946185233516508,0.7916470588235291,3
